idx,filename,subclass,intervals,question
9146,534868.mp3,Footsteps,[0.01-15.61],Provide the time segments in which the audio event 'footsteps' occurs.
9147,53489.mp3,Raining,[0.04-22.60],In which time segments does the audio event 'raining' happen?
9148,534903.mp3,Car Honking,[0.00-18.45],What time ranges correspond to occurrences of the 'car honking' sound?
9149,534903.mp3,Vehicle engine,[0.00-18.45],In which ranges does the event 'vehicle engine' occur?
9150,534910.mp3,Waves,"[2.20-4.51, 8.53-12.45]",Specify the time ranges in which the sound 'waves' is detected.
9151,534911.mp3,Waves,[0.03-17.94],What are the time periods when the audio event 'waves' takes place?
9152,534916.mp3,Waves,[0.00-29.02],Show the time intervals in which the sound 'waves' is active.
9153,53493.mp3,Waves,[0.00-15.72],Identify the time periods containing occurrences of the event 'waves'.
9154,534975.mp3,Card Reader,[5.58-6.61],Specify the time ranges in which the sound 'card reader' is detected.
9155,534975.mp3,Clicking,[0.33-0.39],What time ranges contain occurrences of the audio event 'clicking'?
9156,534975.mp3,Distant Sounds,[15.10-15.90],Identify all time segments where the sound 'distant sounds' takes place.
9157,534975.mp3,Electronic Beep,"[1.16-2.52, 10.60-11.36]",What time ranges correspond to occurrences of sound type 'electronic beep'?
9158,534975.mp3,Siren,"[0.00-1.12, 2.60-5.49, 6.70-15.02, 16.01-19.62]",Identify all time segments where the sound 'siren' takes place.
9159,534975.mp3,Violin Playing,[19.29-19.62],Identify all time segments where sound type 'violin playing' takes place.
9160,535025.mp3,Power Drill,"[0.00-5.17, 5.98-13.78, 14.55-27.59]",Provide all time ranges where the sound 'power drill' is present.
9161,535069.mp3,Waves,[0.00-27.91],Identify all time segments where sound type 'waves' takes place.
9162,535076.mp3,Car driving by,[0.00-24.70],Specify the time ranges in which the sound 'car driving by' is detected.
9163,535257.mp3,Laughter,"[2.40-6.01, 13.09-16.06]",List all time periods where sound type 'laughter' can be heard.
9164,535621.mp3,Hammer,"[0.57-1.00, 2.57-3.02, 3.87-4.25, 5.43-5.85, 6.86-7.30, 11.31-11.73, 14.23-14.68, 17.16-17.53, 19.06-19.51]",List every time segment where the audio event 'hammer' is present.
9165,535622.mp3,Power Saw,"[4.72-11.11, 12.28-16.03]",Identify the time periods containing occurrences of the event 'power saw'.
9166,535624.mp3,Atmospheric Sounds,[0.00-24.70],Provide all time ranges where sound type 'atmospheric sounds' is present.
9167,535624.mp3,Power Saw,[0.06-24.70],Identify the time periods containing occurrences of sound type 'power saw'.
9168,535626.mp3,Power Saw,"[0.00-13.14, 21.80-24.56]",During which time periods is the sound 'power saw' audible?
9169,535626.mp3,Wood sounds,[13.00-22.05],Show the time intervals in which the audio event 'wood sounds' is active.
9170,535627.mp3,Atmospheric Sounds,[0.00-4.65],During which time periods is the event 'atmospheric sounds' audible?
9171,535627.mp3,Power Saw,[4.67-21.73],Specify the time ranges in which the 'power saw' sound is detected.
9172,536173.mp3,Traffic Noise,[11.71-23.68],Provide all time ranges where sound type 'traffic noise' is present.
9173,536173.mp3,Vehicle engine,[0.00-23.68],What are the time periods when the 'vehicle engine' sound takes place?
9174,536216.mp3,Dog Barking,"[0.18-1.92, 2.67-4.25, 4.87-6.45, 7.32-8.10, 17.72-19.30, 20.02-29.14]",List all time periods where the sound 'dog barking' can be heard.
9175,536218.mp3,Hissing,[28.08-29.97],What time ranges correspond to occurrences of the sound 'hissing'?
9176,536218.mp3,Vehicle braking,[1.23-6.52],During which intervals can the event 'vehicle braking' be heard?
9177,536218.mp3,Vehicle engine,"[0.00-2.23, 6.54-29.97]",What time ranges correspond to occurrences of the sound 'vehicle engine'?
9178,536223.mp3,Raining,[0.00-29.97],During which intervals can the 'raining' sound be heard?
9179,536260.mp3,Raining,[0.00-27.05],What are the time periods when the audio event 'raining' takes place?
9180,536260.mp3,Thunder,[0.85-10.90],Provide the time segments in which the event 'thunder' occurs.
9181,536387.mp3,Car driving by,[12.01-20.01],During which time periods is the 'car driving by' sound audible?
9182,536387.mp3,Siren,[0.19-20.31],Give all intervals that contain sound type 'siren'.
9183,536387.mp3,Wind,"[0.19-2.79, 4.53-7.85]",Provide the time segments in which the sound 'wind' occurs.
9184,536553.mp3,Vehicle engine,[0.07-28.23],What time ranges contain occurrences of the audio event 'vehicle engine'?
9185,536577.mp3,Wind,[0.00-25.81],List all time periods where sound type 'wind' can be heard.
9186,536960.mp3,Vehicle braking,[0.02-27.65],Identify every interval in which the event 'vehicle braking' takes place.
9187,537006.mp3,Cat Meowing,"[0.79-1.95, 2.71-4.08, 5.05-6.24, 7.02-7.86, 8.74-10.03, 10.73-11.92, 12.54-14.06, 15.00-16.23, 17.01-18.49, 19.17-20.91, 21.65-22.83]",Identify all time segments where the event 'cat meowing' takes place.
9188,537065.mp3,Rustling,[0.14-16.67],What time intervals does the sound 'rustling' occur in?
9189,537070.mp3,Atmospheric Sounds,[0.01-7.36],Provide the time segments in which the sound 'atmospheric sounds' occurs.
9190,537070.mp3,Raining,[0.04-17.39],Identify all time segments where the sound 'raining' takes place.
9191,537070.mp3,Thunder,[0.00-6.71],Provide the time segments in which sound type 'thunder' occurs.
9192,537113.mp3,Vehicle Horn Honk,"[0.00-0.27, 1.15-23.32]",Show the time intervals in which the event 'vehicle horn honk' is active.
9193,537113.mp3,Vehicle engine,[0.28-23.32],In which ranges does the audio event 'vehicle engine' occur?
9194,537204.mp3,Distant Sounds,[0.00-23.32],Give all intervals that contain the sound 'distant sounds'.
9195,537243.mp3,Jackhammer,[0.00-15.02],List all time periods where the audio event 'jackhammer' can be heard.
9196,537309.mp3,Snoring,[0.11-28.28],What are the time periods when the audio event 'snoring' takes place?
9197,537312.mp3,Crying,[26.57-28.03],In which ranges does the event 'crying' occur?
9198,537312.mp3,Laughter,"[0.00-0.39, 2.41-4.21, 5.95-7.94, 8.64-12.80, 13.39-16.39, 16.92-20.18, 21.07-25.59]",Identify all time segments where the event 'laughter' takes place.
9199,537491.mp3,Bell Ringing,[0.00-29.47],Identify every interval in which the sound 'bell ringing' takes place.
9200,537491.mp3,Distant Sounds,"[7.56-8.77, 25.72-26.42, 28.35-29.47]",During which time periods is sound type 'distant sounds' audible?
9201,53753.mp3,Keyboard sounds,[0.00-16.91],List all time periods where the audio event 'keyboard sounds' can be heard.
9202,537983.mp3,Alarm sound,[0.00-18.20],What time intervals does the event 'alarm sound' occur in?
9203,537983.mp3,Siren,[0.95-23.30],Provide the time segments in which sound type 'siren' occurs.
9204,538261.mp3,Stream_River,[0.00-17.93],In which ranges does the sound 'stream_river' occur?
9205,538436.mp3,Ship_Boat sound,[0.03-25.89],Specify the time ranges in which the 'ship_boat sound' sound is detected.
9206,538452.mp3,Clicking,"[2.49-2.64, 6.27-6.41, 8.14-8.28, 10.38-10.52, 12.60-12.74, 16.15-16.29]",Provide all time ranges where the audio event 'clicking' is present.
9207,538733.mp3,Power Saw,[0.00-22.56],List all time periods where the audio event 'power saw' can be heard.
9208,538734.mp3,Power Saw,[0.00-27.88],List every time segment where sound type 'power saw' is present.
9209,538736.mp3,Power Saw,"[0.13-15.45, 17.71-29.84]",In which ranges does the audio event 'power saw' occur?
9210,538739.mp3,Power Drill,"[0.00-3.25, 5.08-7.37, 9.82-11.10, 11.85-12.04, 13.84-15.94, 17.19-17.67]",In which ranges does the event 'power drill' occur?
9211,538786.mp3,Bell Ringing,[0.00-15.99],During which intervals can the sound 'bell ringing' be heard?
9212,538786.mp3,Wind,[9.86-15.99],What time ranges contain occurrences of the sound 'wind'?
9213,538877.mp3,Beeping,"[12.10-12.47, 16.24-16.61]",Provide all time ranges where the audio event 'beeping' is present.
9214,538877.mp3,Grinding,[0.00-21.87],List all time intervals during which the audio event 'grinding' appears.
9215,538877.mp3,Hammer,[4.10-5.97],What are the time periods when the event 'hammer' takes place?
9216,538877.mp3,Metallic Sounds,[0.01-21.86],During which intervals can sound type 'metallic sounds' be heard?
9217,538877.mp3,Wood sounds,"[12.08-13.05, 16.18-16.75]",Give all intervals that contain the 'wood sounds' sound.
9218,539154.mp3,Bell Ringing,[10.24-16.72],In which time segments does the audio event 'bell ringing' happen?
9219,539154.mp3,Bird Chirp,"[3.14-3.66, 16.74-18.89]",Specify the time ranges in which the 'bird chirp' sound is detected.
9220,539154.mp3,Sheep_Goat Bleat,"[20.92-22.01, 24.63-25.89, 27.50-28.42]",Identify every interval in which the audio event 'sheep_goat bleat' takes place.
9221,539154.mp3,Stream_River,[0.00-28.85],Identify every interval in which the event 'stream_river' takes place.
9222,539299.mp3,Bird Chirp,[5.54-6.57],Identify the time periods containing occurrences of the 'bird chirp' sound.
9223,539299.mp3,Hissing,"[1.62-4.22, 8.35-11.52, 14.55-16.54]",List every time segment where the 'hissing' sound is present.
9224,539299.mp3,Stream_River,[17.34-24.80],What time ranges correspond to occurrences of the 'stream_river' sound?
9225,539332.mp3,Raining,[0.04-18.27],In which time segments does the event 'raining' happen?
9226,539332.mp3,Thunder,"[5.18-8.49, 9.37-15.24]",Specify the time ranges in which the event 'thunder' is detected.
9227,539333.mp3,Raining,[0.03-15.11],What time ranges contain occurrences of the event 'raining'?
9228,539333.mp3,Vehicle engine,[1.15-3.21],Specify the time ranges in which the audio event 'vehicle engine' is detected.
9229,539333.mp3,Wind,[0.07-15.11],List every time segment where the 'wind' sound is present.
9230,539572.mp3,Thunder,[3.26-6.36],Give all intervals that contain sound type 'thunder'.
9231,539752.mp3,Bird Chirp,[16.69-17.29],Provide all time ranges where the event 'bird chirp' is present.
9232,539752.mp3,Horse Neigh,[8.50-9.63],List every time segment where the event 'horse neigh' is present.
9233,539752.mp3,Human Speech,[15.88-25.31],What time ranges contain occurrences of the audio event 'human speech'?
9234,539752.mp3,Rooster Crow,"[4.31-6.20, 7.30-25.28]",In which ranges does the audio event 'rooster crow' occur?
9235,539752.mp3,Shouting,"[3.24-7.25, 9.63-11.47]",What time segments include the event 'shouting'?
9236,539753.mp3,Announcement,[8.50-12.37],What time segments include sound type 'announcement'?
9237,539753.mp3,Bird Chirp,"[0.10-8.50, 19.55-25.07]",In which time segments does the 'bird chirp' sound happen?
9238,539753.mp3,Dog Barking,[12.74-15.55],Specify the time ranges in which sound type 'dog barking' is detected.
9239,539753.mp3,Human Speech,[27.07-29.27],List all time intervals during which sound type 'human speech' appears.
9240,539755.mp3,Atmospheric Sounds,[0.01-16.33],In which time segments does the sound 'atmospheric sounds' happen?
9241,539755.mp3,Footsteps,[0.00-16.33],What time ranges contain occurrences of the audio event 'footsteps'?
9242,539755.mp3,Thud,[14.77-15.03],Identify every interval in which the sound 'thud' takes place.
9243,539904.mp3,Sewing Machine,[0.00-22.36],Give all intervals that contain the 'sewing machine' sound.
9244,539905.mp3,Machine sounds,"[0.04-1.41, 6.99-12.60]",During which intervals can the audio event 'machine sounds' be heard?
9245,539905.mp3,Sewing Machine,"[1.49-6.91, 12.70-18.29]",What are the time periods when sound type 'sewing machine' takes place?
9246,539911.mp3,Machine sounds,[10.20-15.89],What time segments include sound type 'machine sounds'?
9247,539911.mp3,Metallic Sounds,[19.03-24.61],What time segments include the audio event 'metallic sounds'?
9248,539911.mp3,Sewing Machine,[0.06-24.61],Show the time intervals in which sound type 'sewing machine' is active.
9249,539918.mp3,Train sound,[10.49-29.04],In which time segments does the event 'train sound' happen?
9250,539918.mp3,Vehicle braking,[0.00-29.04],Identify all time segments where sound type 'vehicle braking' takes place.
9251,539918.mp3,Vehicle engine,[0.00-3.70],Identify the time periods containing occurrences of sound type 'vehicle engine'.
9252,539922.mp3,Train sound,[0.07-18.67],In which time segments does sound type 'train sound' happen?
9253,539924.mp3,Waves,[0.22-25.66],During which intervals can the audio event 'waves' be heard?
9254,540036.mp3,Clapping,[0.00-3.58],In which time segments does sound type 'clapping' happen?
9255,540036.mp3,Drums,[0.00-21.77],Show the time intervals in which the 'drums' sound is active.
9256,540036.mp3,Metallic Sounds,[12.65-21.77],Identify all time segments where sound type 'metallic sounds' takes place.
9257,540064.mp3,Bird Chirp,[2.11-11.29],List all time periods where the audio event 'bird chirp' can be heard.
9258,540064.mp3,Cow Moo,[11.78-19.28],List all time intervals during which the audio event 'cow moo' appears.
9259,540459.mp3,Crying,"[0.00-0.64, 1.69-2.69, 3.59-7.61]",What time ranges contain occurrences of the sound 'crying'?
9260,540459.mp3,Human Speech,"[7.58-8.46, 9.59-28.20]",During which intervals can the event 'human speech' be heard?
9261,540461.mp3,Announcement,[12.42-14.70],In which time segments does sound type 'announcement' happen?
9262,540461.mp3,Crying,"[0.00-1.97, 2.99-7.69, 15.72-17.10]",Identify all time segments where the 'crying' sound takes place.
9263,540461.mp3,Human Speech,"[1.28-3.08, 7.70-8.42, 10.23-11.12, 17.15-18.68]",Show the time intervals in which the sound 'human speech' is active.
9264,540461.mp3,Shouting,[8.59-15.18],Give all intervals that contain the audio event 'shouting'.
9265,540464.mp3,Cat Meowing,[7.42-9.49],What are the time periods when the audio event 'cat meowing' takes place?
9266,540464.mp3,Fire burning,[8.65-8.84],Identify all time segments where sound type 'fire burning' takes place.
9267,540464.mp3,Human Speech,[0.80-4.61],What time ranges contain occurrences of sound type 'human speech'?
9268,540464.mp3,Shouting,[10.70-15.10],Give all intervals that contain the 'shouting' sound.
9269,540464.mp3,Sneezing,[4.65-5.18],What time ranges correspond to occurrences of the event 'sneezing'?
9270,540464.mp3,Traffic Noise,[6.76-10.71],During which time periods is the audio event 'traffic noise' audible?
9271,54048.mp3,Siren,[0.00-15.30],What are the time periods when sound type 'siren' takes place?
9272,54060.mp3,Snoring,[0.00-25.02],List every time segment where the sound 'snoring' is present.
9273,54061.mp3,Breathing,"[0.00-0.38, 0.96-2.36, 2.91-4.37, 4.90-6.33, 6.85-7.33, 7.86-8.33, 9.00-9.48, 10.15-10.63, 11.20-11.68, 12.20-13.64, 14.26-14.73, 15.28-15.76, 16.33-16.81, 17.36-17.84, 18.39-18.86, 19.39-20.73, 21.30-21.78, 22.38-22.85, 23.38-23.86, 24.55-25.03, 25.65-26.12, 26.67-27.15]",What are the time periods when the sound 'breathing' takes place?
9274,54061.mp3,Cat Meowing,"[0.36-8.95, 9.53-18.36, 18.91-21.25, 21.80-23.38, 23.90-27.53]",What time segments include the audio event 'cat meowing'?
9275,54062.mp3,Cat Meowing,[0.03-24.89],During which time periods is the audio event 'cat meowing' audible?
9276,54064.mp3,Bird Chirp,[8.60-9.11],During which time periods is the sound 'bird chirp' audible?
9277,54064.mp3,Dog Barking,[0.00-17.80],Specify the time ranges in which the event 'dog barking' is detected.
9278,54084.mp3,Siren,[0.00-29.01],List all time intervals during which the sound 'siren' appears.
9279,540938.mp3,Bird Chirp,"[0.02-10.63, 16.28-25.85]",In which time segments does the 'bird chirp' sound happen?
9280,540938.mp3,Raining,[0.00-25.85],Identify the time periods containing occurrences of the audio event 'raining'.
